 ,0  ,1                ,2                 ,3                 ,4                 ,5                 ,6
0,1.0,0.818250806298615,0.7512805919180421,0.7340163156896224,0.7294630999810283,0.7258584708783912,0.7258584708783912
1,0.0,1.0              ,0.8253183805360198,0.8139137046188938,0.8093518342520434,0.8053601976810493,0.8051701197490971
2,0.0,0.0              ,1.0               ,0.9216424938783199,0.9065737427010736,0.9020531173478998,0.901111320399322
3,0.0,0.0              ,0.0               ,1.0               ,0.9533132530120482,0.9495481927710844,0.9497364457831325
4,0.0,0.0              ,0.0               ,0.0               ,1.0               ,0.9838739573679333,0.9840593141797961
5,0.0,0.0              ,0.0               ,0.0               ,0.0               ,1.0               ,0.9977720014853323
6,0.0,0.0              ,0.0               ,0.0               ,0.0               ,0.0               ,1.0
